Content ID,Cont_Type,Category,Type,Datetime,Sentiment,Score
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,hate,2020-08-28 20:02:41,negative,5.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,want,2020-12-19 22:25:34,positive,70.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,adore,2020-11-08 19:19:07,positive,72.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,disgust,2020-12-05 05:54:57,negative,0.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,adore,2020-10-16 22:16:36,positive,72.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,dislike,2020-09-16 02:18:20,negative,10.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,worried,2020-08-12 01:11:11,negative,12.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,scared,2020-09-06 06:45:37,negative,15.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,like,2020-07-04 09:05:04,positive,50.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,disgust,2020-07-14 18:30:05,negative,0.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,hate,2021-05-24 10:42:00,negative,5.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,heart,2021-02-21 22:43:45,positive,60.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,scared,2020-09-29 19:13:01,negative,15.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,worried,2021-01-08 22:31:22,negative,12.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,dislike,2021-02-11 00:34:48,negative,10.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,love,2021-04-06 05:28:56,positive,65.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,like,2021-01-01 17:31:07,positive,50.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,indifferent,2021-03-04 09:46:26,neutral,20.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,dislike,2020-09-03 11:58:25,negative,10.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,interested,2021-04-05 15:09:34,positive,30.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,interested,2020-11-12 21:49:44,positive,30.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,dislike,2020-10-19 17:04:45,negative,10.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,super love,2021-02-21 01:32:30,positive,75.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,worried,2020-09-13 07:57:52,negative,12.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,peeking,2021-04-01 02:50:21,neutral,35.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,worried,2021-04-30 14:08:05,negative,12.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,dislike,2020-12-21 08:28:25,negative,10.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,disgust,2021-04-19 06:15:25,negative,0.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,love,2020-09-30 20:27:20,positive,65.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,dislike,2020-12-12 15:22:33,negative,10.0
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,dislike,2021-02-03 15:43:18,negative,10.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,hate,2021-04-19 06:41:26,negative,5.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,love,2020-12-01 23:14:29,positive,65.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,want,2020-07-16 23:07:47,positive,70.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,intrigued,2020-12-08 15:45:22,positive,45.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,love,2020-11-04 14:29:58,positive,65.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,peeking,2020-10-19 19:24:53,neutral,35.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,like,2020-06-20 03:55:57,positive,50.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,want,2020-12-07 05:12:56,positive,70.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,adore,2020-08-26 15:35:15,positive,72.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,heart,2021-06-15 04:01:47,positive,60.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,want,2020-09-29 18:19:39,positive,70.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,heart,2021-03-17 06:40:17,positive,60.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,dislike,2021-03-10 19:38:18,negative,10.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,love,2021-03-27 16:29:33,positive,65.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,want,2020-07-01 23:11:32,positive,70.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,scared,2020-09-04 11:20:09,negative,15.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,hate,2021-03-05 01:11:17,negative,5.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,worried,2020-11-11 06:50:28,negative,12.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,intrigued,2020-10-12 18:19:16,positive,45.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,interested,2020-07-22 06:29:08,positive,30.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,intrigued,2020-06-20 17:43:01,positive,45.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,interested,2021-03-24 13:00:10,positive,30.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,adore,2021-04-08 12:30:02,positive,72.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,like,2021-01-09 04:12:47,positive,50.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,cherish,2020-10-28 18:20:11,positive,70.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,heart,2020-08-07 07:03:59,positive,60.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,peeking,2021-03-09 18:00:38,neutral,35.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,want,2020-09-17 13:14:06,positive,70.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,interested,2021-02-14 07:58:23,positive,30.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,scared,2021-02-08 08:14:49,negative,15.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,scared,2021-02-03 19:13:30,negative,15.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,disgust,2020-12-19 04:54:36,negative,0.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,peeking,2020-07-25 09:16:14,neutral,35.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,heart,2020-06-20 05:40:43,positive,60.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,cherish,2020-08-10 04:47:41,positive,70.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,dislike,2021-06-14 10:41:25,negative,10.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,want,2020-08-13 08:44:15,positive,70.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,heart,2020-08-23 19:28:36,positive,60.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,like,2021-02-01 23:09:36,positive,50.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,dislike,2021-01-13 15:16:48,negative,10.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,disgust,2020-06-28 07:37:02,negative,0.0
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,love,2021-04-10 08:24:51,positive,65.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,intrigued,2021-02-19 07:43:05,positive,45.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,indifferent,2020-08-03 04:44:37,neutral,20.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,love,2020-10-30 12:19:36,positive,65.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,love,2021-04-24 20:26:28,positive,65.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,scared,2020-06-24 20:39:32,negative,15.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,indifferent,2020-12-07 11:46:12,neutral,20.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,scared,2020-07-10 12:26:54,negative,15.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,disgust,2021-03-11 19:02:15,negative,0.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,indifferent,2020-12-29 12:39:45,neutral,20.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,hate,2020-07-13 01:32:41,negative,5.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,scared,2020-08-16 05:24:35,negative,15.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,disgust,2020-08-07 10:04:34,negative,0.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,heart,2020-07-12 18:40:53,positive,60.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,hate,2020-08-11 08:37:20,negative,5.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,heart,2021-01-20 23:50:34,positive,60.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,love,2020-06-21 03:22:59,positive,65.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,want,2021-04-07 14:23:16,positive,70.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,adore,2020-10-24 14:50:14,positive,72.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,want,2021-02-21 04:39:38,positive,70.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,adore,2020-11-09 06:39:22,positive,72.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,indifferent,2020-07-06 07:13:06,neutral,20.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,scared,2021-04-20 23:40:05,negative,15.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,indifferent,2020-07-06 04:24:23,neutral,20.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,adore,2021-04-03 20:45:07,positive,72.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,like,2020-11-23 01:44:59,positive,50.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,adore,2020-11-22 09:17:53,positive,72.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,interested,2021-01-19 05:01:34,positive,30.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,like,2021-01-29 14:00:55,positive,50.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,heart,2020-09-16 01:02:05,positive,60.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,cherish,2020-12-28 11:32:32,positive,70.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,hate,2020-11-11 16:51:50,negative,5.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,super love,2020-11-16 05:17:08,positive,75.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,heart,2021-01-14 05:04:51,positive,60.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,indifferent,2020-06-25 20:14:00,neutral,20.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,worried,2020-10-10 22:35:45,negative,12.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,interested,2021-03-09 23:33:32,positive,30.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,scared,2020-08-01 07:00:42,negative,15.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,cherish,2021-04-07 06:52:44,positive,70.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,heart,2020-11-25 07:16:54,positive,60.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,interested,2021-03-27 02:30:31,positive,30.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,adore,2020-08-27 08:31:42,positive,72.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,disgust,2020-08-16 03:28:45,negative,0.0
69ce055c-e0bd-46c5-b856-bf2254d1c490,GIF,healthy eating,dislike,2020-10-28 03:29:38,negative,10.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,scared,2021-03-07 11:31:50,negative,15.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,scared,2021-02-01 02:32:49,negative,15.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,dislike,2020-08-26 04:32:23,negative,10.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2021-02-02 20:14:03,neutral,35.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,super love,2021-06-18 05:23:58,positive,75.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,interested,2020-10-22 01:06:20,positive,30.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2020-07-07 05:20:49,neutral,35.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,super love,2021-01-12 04:10:52,positive,75.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,love,2021-03-18 18:48:47,positive,65.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,love,2020-08-28 05:03:09,positive,65.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,cherish,2020-10-20 06:35:18,positive,70.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,cherish,2021-05-31 15:54:56,positive,70.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,adore,2020-09-02 02:26:22,positive,72.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,indifferent,2021-06-15 23:54:03,neutral,20.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,intrigued,2020-09-28 00:00:06,positive,45.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,cherish,2021-02-26 07:13:22,positive,70.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2021-03-05 06:18:58,neutral,35.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,adore,2021-02-26 02:08:28,positive,72.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,interested,2021-05-12 04:23:21,positive,30.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,indifferent,2021-01-04 03:48:47,neutral,20.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,love,2020-11-25 16:04:00,positive,65.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2020-12-01 13:09:16,neutral,35.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2020-07-21 13:52:09,neutral,35.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,love,2021-04-16 07:44:55,positive,65.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,indifferent,2021-04-10 15:51:42,neutral,20.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,heart,2020-11-01 09:38:37,positive,60.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,peeking,2020-12-17 17:27:48,neutral,35.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,heart,2020-07-19 13:41:54,positive,60.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,scared,2020-09-26 07:01:17,negative,15.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,intrigued,2021-02-14 12:22:44,positive,45.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,adore,2020-12-19 00:44:57,positive,72.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,like,2020-09-03 21:14:17,positive,50.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,disgust,2020-06-30 16:52:54,negative,0.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,indifferent,2020-11-25 03:30:38,neutral,20.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,like,2021-02-20 22:18:42,positive,50.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,indifferent,2021-02-16 11:25:34,neutral,20.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,cherish,2020-08-18 18:53:00,positive,70.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,hate,2020-12-16 07:58:06,negative,5.0
2d7084fb-b457-4813-829f-73911025eeaa,GIF,cooking,want,2020-07-22 19:51:06,positive,70.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,intrigued,2021-05-07 08:50:04,positive,45.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,worried,2021-02-14 04:09:18,negative,12.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,adore,2020-12-01 21:35:40,positive,72.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,adore,2020-08-15 15:18:49,positive,72.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,disgust,2021-01-12 16:29:43,negative,0.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,dislike,2020-11-23 19:26:05,negative,10.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,like,2020-07-13 00:05:40,positive,50.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,cherish,2020-07-16 14:08:16,positive,70.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,love,2020-09-28 13:39:23,positive,65.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,peeking,2020-06-20 22:41:34,neutral,35.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,dislike,2021-03-08 09:09:44,negative,10.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,peeking,2021-05-02 21:14:05,neutral,35.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,like,2020-06-30 01:48:18,positive,50.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,peeking,2021-01-28 12:50:42,neutral,35.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,indifferent,2020-08-14 04:34:38,neutral,20.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,interested,2021-03-10 02:35:56,positive,30.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,cherish,2020-07-05 06:42:55,positive,70.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,adore,2020-09-26 11:36:12,positive,72.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,adore,2020-08-27 23:23:24,positive,72.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,scared,2020-11-21 14:32:30,negative,15.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,scared,2020-07-27 13:34:45,negative,15.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,indifferent,2021-03-24 21:48:32,neutral,20.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,worried,2021-02-18 02:56:22,negative,12.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,indifferent,2020-10-18 05:40:17,neutral,20.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,intrigued,2020-07-30 10:08:36,positive,45.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,disgust,2020-10-02 11:03:28,negative,0.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,adore,2020-09-20 12:08:17,positive,72.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,interested,2020-10-25 04:25:26,positive,30.0
ab07c995-56e6-462c-9325-bd4a2ffd8c39,GIF,tennis,peeking,2021-02-26 02:46:28,neutral,35.0
8a5dddcf-dda6-4715-a804-10d98cbf8fdc,video,education,hate,2021-04-23 15:08:22,negative,5.0
8a5dddcf-dda6-4715-a804-10d98cbf8fdc,video,education,heart,2020-09-04 14:34:59,positive,60.0
8a5dddcf-dda6-4715-a804-10d98cbf8fdc,video,education,peeking,2021-01-07 23:58:13,neutral,35.0
8a5dddcf-dda6-4715-a804-10d98cbf8fdc,video,education,intrigued,2020-08-17 15:27:36,positive,45.0
8a5dddcf-dda6-4715-a804-10d98cbf8fdc,video,education,interested,2020-08-09 00:22:59,positive,30.0
8a5dddcf-dda6-4715-a804-10d98cbf8fdc,video,education,super love,2021-03-02 16:16:01,positive,75.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,interested,2020-07-21 12:31:30,positive,30.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,intrigued,2021-04-07 21:55:04,positive,45.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,want,2020-10-31 18:20:47,positive,70.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,peeking,2021-05-04 09:47:56,neutral,35.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,peeking,2020-08-22 19:07:58,neutral,35.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,peeking,2021-04-16 06:47:24,neutral,35.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,adore,2020-10-24 20:26:08,positive,72.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,indifferent,2020-08-02 13:06:54,neutral,20.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,love,2020-08-24 18:55:19,positive,65.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,disgust,2020-07-10 07:06:47,negative,0.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,peeking,2021-02-10 00:07:57,neutral,35.0
360df5a1-8118-4972-a5d0-27033dba1f1c,video,fitness,disgust,2020-09-29 06:56:23,negative,0.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,want,2021-04-23 09:04:43,positive,70.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,interested,2020-10-05 21:10:27,positive,30.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,hate,2021-01-05 18:44:10,negative,5.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,scared,2021-06-05 22:18:21,negative,15.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,intrigued,2020-06-29 18:30:32,positive,45.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,disgust,2021-03-13 03:41:48,negative,0.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,hate,2020-12-09 11:42:18,negative,5.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,dislike,2021-04-08 12:00:14,negative,10.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,disgust,2020-09-18 21:42:16,negative,0.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,2020-06-30 01:10:22,neutral,20.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,like,2021-01-05 12:31:26,positive,50.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,like,2021-02-01 03:31:19,positive,50.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,like,2020-12-22 18:51:23,positive,50.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,2020-10-27 02:30:04,neutral,20.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,love,2020-07-27 16:16:41,positive,65.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,2020-08-27 20:10:54,neutral,20.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,hate,2021-02-07 23:43:39,negative,5.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,disgust,2021-04-08 12:05:59,negative,0.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,2020-10-15 18:02:44,neutral,20.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,adore,2021-03-10 17:39:46,positive,72.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,want,2020-10-07 12:09:28,positive,70.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,heart,2020-08-21 17:45:20,positive,60.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,adore,2021-06-18 02:06:47,positive,72.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,super love,2020-07-01 13:19:08,positive,75.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,peeking,2021-03-07 04:30:59,neutral,35.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,heart,2021-01-12 12:07:29,positive,60.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,cherish,2020-12-11 13:25:55,positive,70.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,2020-12-20 19:28:40,neutral,20.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,hate,2020-10-18 09:26:47,negative,5.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,hate,2021-02-25 21:53:20,negative,5.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,heart,2020-07-16 11:13:24,positive,60.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,disgust,2020-07-15 15:20:13,negative,0.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,want,2020-10-23 00:17:07,positive,70.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,adore,2020-12-01 14:11:02,positive,72.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,cherish,2020-12-26 16:07:18,positive,70.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,worried,2021-01-07 09:49:58,negative,12.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,heart,2020-11-11 18:21:43,positive,60.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,peeking,2020-07-01 15:37:42,neutral,35.0
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,cherish,2020-12-22 12:35:23,positive,70.0
